13
20
36
37
37
44
47
49
50
54
58
53
55
58
59
64
62
64
61
57
52
56
59
56
56
58
61
60
61
63
62
53
49
43
50
51
57
56
50
53
50
54
50
53
57
53
51
51
46
44
49
47
44
42
43
41
45
50
51
49
51
49
52
48
48
50
44
46
46
48
50
49
46
46
52
53
57
57
51
48
50
47
51
53
52
52
49
52
53
51
54
56
57
51
51
52
54
54
53
51
54
54
54
54
54
55
53
52
54
54
55
53
54
54
55
56
56
52
53
53
54
53
50
51
52
56
58
61
60
58
61
63
63
63
62
64
63
65
63
63
65
66
64
65
66
68
68
66
65
67
62
58
57
56
55
57
60
64
65
63
66
65
67
65
65
63
65
67
68
68
69
68
58
60
61
61
64
67
70
68
67
67
68
65
66
65
66
65
65
62
62
61
60
60
63
60
62
59
58
59
59
60
59
59
51
59
60
59
52
57
56
57
56
58
56
56
45
47
50
49
52
54
57
59
58
60
59
61
57
57
61
63
64
62
63
65
61
59
63
64
67
66
66
65
60
64
64
64
62
62
64
57
58
56
55
58
51
52
55
57
61
58
55
54
54
53
53
54
54
52
54
52
54
52
56
57
59
55
57
54
54
53
54
55
58
59
63
60
64
64
61
61
62
61
62
65
64
64
63
65
56,63
