17
26
39
44
47
49
55
54
57
59
60
51
53
56
64
64
70
73
75
70
65
67
69
72
74
71
72
64
68
73
63
63
69
68
71
70
72
68
71
72
77
74
75
69
69
62
61
59
59
62
62
53
46
51
55
59
55
50
41
46
42
45
44
40
43
46
49
48
49
44
45
43
39
40
43
46
47
47
51
48
51
48
44
42
42
43
44
47
47
49
53
55
57
60
61
58
59
59
64
62
64
66
67
74
70
67
67
65
68
73
74
76
69
69
66
65
64
70
71
67
69
66
66
70
72
64
62
63
70
72
70
68
66
69
69
73
76
75
77
77
78
79
79
75
76
73
76
75
72
73
73
74
69
71
75
73
74
73
73
76
77
79
79
79
79
71
71
72
76
76
78
73
74
68
65
58
61
66
63
69
70
70
71
73
74
72
66
66
66
57
60
64
65
68
67
66
57
55
61
63
63
67
70
69
70
72
73
67
69
68
65
66
69
70
64
67
65
69
67
69
71
72
69
71
67
65
69
71
69
71
76
79
79
75
75
77
78
78
79
79
77
74
71
65
65
68
68
71
75
77
78
79
79
79
75
77
77
78
77
74
72
72
67
70
76
74
69
73
72
73
77
76
77
78
78
76
74
74
72
73
69
70
69
70
68
69
72
67
69
75
72
69
72
72
64
65
63
65
67
65,61666667
